dataset_pair	dataset_a	dataset_b	similarity_metric	scale_variant	metric	mean	ci_low	ci_high	ci_method	ci_status	ci_level	n_bootstrap_iterations	n_rows	n_finite_rows	n_compounds	uncertainty_scope
L1000 Phase2–Tahoe	l1000_phase2	tahoe	negative_l2	raw	target_individual_corrected_percentile	0.5005678718433042	0.45594762120129045	0.5484577456879524	bca	ok	0.95	2000	1755	1755	110	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase2–Tahoe	l1000_phase2	tahoe	negative_l2	raw	target_peer_normalized_rank	0.5226601366183699	0.5192160846241739	0.5256895133721986	bca	ok	0.95	2000	1755	1755	110	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	delta_vs_source_peer_normalized_rank	0.05454038840143097	-0.011429090529281991	0.1202142874931137	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	delta_vs_target_peer_normalized_rank	0.07055173431591219	0.0017968310611828826	0.13209646011519677	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	observed_auroc	0.5605925387113656	0.49638725379622	0.631871980403479	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	observed_normalized_best_positive_rank	0.5628074606769056	0.5005225379832274	0.6296356311739407	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	observed_recall_at_1	0.03486786018755328	0.007246376811594203	0.09040176368968969	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	source_individual_corrected_percentile	0.5335820814687243	0.5107707040390871	0.5510929309109659	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	source_peer_normalized_rank	0.5082670722754746	0.5059109708573389	0.5124695610913084	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	target_individual_corrected_percentile	0.5795727094938912	0.5169573238057679	0.6541956998915354	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Tahoe–Sciplex	tahoe	sciplex	negative_l2	raw	target_peer_normalized_rank	0.49225572636099335	0.48969536210619435	0.4950320389083503	bca	ok	0.95	2000	223	223	23	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.042639526117115	0.0274582863905736	0.0575870226923538	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.1026444627660663	0.0890204643811037	0.1178995425775679	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	observed_auroc	0.6040071820066721	0.5903736574880483	0.6187821439693687	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.6042724273425555	0.5907861132585952	0.6183020831743862	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	observed_recall_at_1	0.0259597341596569	0.0195270739674664	0.0347382622483124	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.5260940071080478	0.5149789941252674	0.537414669875719	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.561632901225441	0.5587408480093223	0.5643963764582789	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.6047797213735462	0.5915220084021834	0.6188507123485213	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
Cigs Mce–Cigs Tcm	cigs_mce	cigs_tcm	spearman	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5016279645764896	0.5010069343825516	0.5024200541353383	bca	ok	0.95	2000	11042	11042	974	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	-0.0995781616970755	-0.1866919813622675	0.0004214439877284	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.0778107345269045	0.0106270701729335	0.1775765020295124	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	observed_auroc	0.5947177260644265	0.5220548098917221	0.6890864282071357	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.6037973633123684	0.5352766531514123	0.6919708980605966	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	observed_recall_at_1	0.0911283007458173	0.0427359164332707	0.2068430559613962	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.4166802357276872	0.364311464492115	0.513368758627226	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.703375525009444	0.6520405267423828	0.7330748803339625	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.5883802945604235	0.521523135846048	0.6809745377103072	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Cigs Mce	l1000_phase1	cigs_mce	spearman	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5259866287854638	0.5212427020027958	0.5299983314642315	bca	ok	0.95	2000	855	855	124	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.1461293024618744	0.0996139736876615	0.1984896546367393	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.2444633471485922	0.2071781441422869	0.2851123617703077	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	observed_auroc	0.7779334821278199	0.7434605900135374	0.8218454628666982	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.7803136408943714	0.7463225167763089	0.8234635717213193	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	observed_recall_at_1	0.2442661985224316	0.1824704480787317	0.3593616208609421	bca	ok	0.95	2000	21857	21857	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.6535513444523011	0.6045350206918289	0.7205126667843909	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.6327492691498741	0.6174710322534948	0.6517391252543313	bca	ok	0.95	2000	21857	21576	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.7710400796765571	0.7340133728846279	0.8109067074321784	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–L1000 Phase2	l1000_phase1	l1000_phase2	spearman	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5309479719104895	0.5233858771110669	0.5382640974665308	bca	ok	0.95	2000	21857	21442	257	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	0.0556509849766988	0.0130549421383005	0.0982654563837033	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.1675097547401285	0.1209039771132082	0.2100279443169772	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	observed_auroc	0.6871275870915472	0.6427903275527034	0.7282812688335938	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	observed_normalized_best_positive_rank	0.6876749789989163	0.6407743387546854	0.7304230754335963	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	observed_recall_at_1	0.0565558333921941	0.03512336292992	0.0971837964259518	bca	ok	0.95	2000	1897	1897	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	source_individual_corrected_percentile	0.5182833502752041	0.4838990958906478	0.5602875668870928	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	source_peer_normalized_rank	0.6329864627893536	0.6136385058679648	0.6493078389245955	bca	ok	0.95	2000	1897	1876	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	target_individual_corrected_percentile	0.6839883613161479	0.6374408180294242	0.7252521739686631	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Sciplex	l1000_phase1	sciplex	spearman	per_gene_population_zscore_dataset	target_peer_normalized_rank	0.5203864656752353	0.5135323572242925	0.528355486088682	bca	ok	0.95	2000	1897	1887	90	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	per_gene_population_zscore_dataset	delta_vs_source_peer_normalized_rank	-0.0187419566414844	-0.0834873468823146	0.0488703068910738	bca	ok	0.95	2000	692	675	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
L1000 Phase1–Tahoe	l1000_phase1	tahoe	spearman	per_gene_population_zscore_dataset	delta_vs_target_peer_normalized_rank	0.135531868511568	0.0603302071070472	0.2108936395029317	bca	ok	0.95	2000	692	687	86	95% BCa bootstrap CI clustered by PubChem compound; uncertainty is over the observed compound panel, not broader chemical space.
